LIN,S3_V1_D3,S3_V1_D4,S3_V2_D1,S3_V2_D2,S3_V2_D3,S3_V2_D4,S3_V3_D1,S3_V3_D2,S3_V3_D3,S3_V3_D4,S3_V4_D1,S3_V4_D2,S3_V4_D3,S3_V4_D4,S3_V5_D1,S3_V5_D2,S3_V5_D3,S3_V5_D4,S3_V6_D1,S3_V6_D2,S3_V6_D3,S3_V7_D1,S3_V7_D2,S3_V7_D3,S3_V7_D4,S3_V8_D1,S3_V8_D2,S3_V8_D3,S3_V8_D4,S3_V9_D1,S3_V9_D2,S3_V9_D3,S3_V9_D4,S3_V10_D1,S3_V10_D2,S3_V10_D3,S3_V10_D4
76664.833139,596.642188,146.013354,562.664321,17821.619653,590.94177,76664.833139,48166.470342,271.80473,13308.520457,11217.981005,562.664321,562.664321,1218.088938,562.664321,163338.612706,562.664321,562.664321,562.664321,16629.052736,282.855958,52496.426704,66730.885584,15621.579842,282.855958,33477.811036,596.642188,562.664321,49524.926441,48166.470342,2543.098042,590.94177,302.292862,4327.614203,9296.191842,16005.587362,49537.447277,48166.470342
873.491566,657.151813,92.731901,657.151813,1823.124921,657.151813,762.145155,1700.731283,99.259043,2735.540584,18205.96638,657.151813,657.151813,1593.558202,657.151813,187956.99123,657.151813,657.151813,657.151813,9243.544814,95.871808,19175.138298,25154.184525,7559.524936,95.871808,18276.969834,657.151813,657.151813,2763.950149,1700.731283,787.426281,657.151813,657.151813,1988.531785,4936.249206,7326.514812,1570.56765,1700.731283
594.740947,448.185775,528.886007,464.000712,2237.503529,451.635412,589.766545,860.420942,1038.536253,2472.292795,2454.098798,464.003683,464.003683,464.003683,464.003683,40936.975403,464.003683,464.003683,464.003683,2719.272705,1035.544995,4720.920373,11588.843685,2748.495656,1035.544995,4704.486741,447.097527,464.003683,972.054673,860.420942,453.342139,448.115198,923.642422,912.133463,30221.058162,2944.329123,527.439706,860.420942
12857.398468,609.50744,584.405505,595.407254,10324.424063,609.50744,12857.398468,21820.753965,448.362279,10975.529409,37675.040083,609.50744,609.50744,15500.71295,609.50744,11121.184598,609.50744,609.50744,609.50744,8974.846412,449.33671,12156.98689,56298.721991,5838.96238,449.33671,12163.054554,609.50744,609.50744,21820.753965,21820.753965,6291.712631,609.50744,606.488033,1921.576423,9641.562157,8995.226159,21773.192231,21820.753965
6147.213079,1182.712408,171.744852,717.588772,4916.684419,734.44819,9386.157535,1596.450777,186.50171,1827.407929,2770.793126,681.927552,681.927552,1793.674884,681.927552,37154.123555,681.927552,681.927552,681.927552,7703.747029,171.121855,5337.34326,15147.742785,7113.114679,171.121855,8228.48282,362.987684,681.927552,2849.942372,1596.450777,894.791676,362.987684,346.937181,2733.107247,13064.118629,7703.613602,717.588772,1596.450777
5583.255106,1857.277071,117.011748,834.663383,3618.347343,855.377232,8876.241845,1385.878507,148.620955,3618.347343,7006.895009,834.663383,834.663383,834.663383,834.663383,71227.662131,834.663383,834.663383,834.663383,4596.235838,130.674146,3279.056471,140.181574,4276.390967,130.674146,3279.056471,1352.219792,834.663383,5931.312292,1385.878507,1385.878507,855.377232,830.506375,2688.562066,16170.70661,4596.235838,834.663383,1385.878507
3266.369686,745.023065,528.291299,744.998311,51078.895673,745.023065,2935.511619,12578.400842,474.53802,53195.957961,5977.896422,745.023065,745.023065,745.023065,745.023065,41114.123109,745.023065,745.023065,745.023065,7997.401745,474.643212,11805.878069,9094.003763,6334.052646,474.643212,12178.148203,745.147115,745.023065,24513.167366,12578.400842,3905.413167,739.696145,739.906186,2104.022501,9156.443026,7997.408473,20471.801097,12578.400842
1371.092369,9088.250486,64.4837,39535.963837,12657.525557,784.337198,1371.092369,1014.679918,159.96727,12644.236721,12124.771909,647.614129,647.614129,647.614129,647.614129,4247.371769,647.614129,647.614129,647.614129,13197.883367,159.460222,20967.399692,23323.73832,10982.177203,159.460222,20967.399692,9088.250486,647.614129,4472.96722,1014.679918,4570.447306,784.337198,238.977991,3617.717372,5306.659392,13197.883367,2595.891415,1014.679918
740.32514,626.427066,77.597622,626.427066,17039.422132,626.427066,740.32514,8636.642281,132.438274,17039.422132,5359.710561,626.427066,626.427066,644.606538,626.427066,111675.317766,626.427066,626.427066,626.427066,14417.263368,131.525442,14490.624068,92711.386925,14471.498787,131.525442,14490.624068,626.427066,626.427066,3346.734624,8636.642281,5538.658232,626.427066,626.427066,1429.332979,6131.565211,14417.263368,626.427066,8636.642281
1823.471502,652.598616,125.328291,652.598616,26079.22101,652.598616,692.81765,2481.365292,187.617296,27743.089029,3503.742613,652.598616,652.598616,652.418009,652.598616,5436.612332,652.598616,652.598616,652.598616,6264.597624,188.587534,23107.948696,221.904173,5214.166624,188.587534,5805.382228,652.598616,652.598616,23176.935789,2481.365292,1486.568255,652.598616,652.633758,2897.937015,20203.641184,6264.597624,22261.952989,2481.365292
618.55946,517.659115,98.647289,594.629478,1327.060145,517.659115,25759.895759,7892.583791,23391.041897,2474.458628,5839.099693,517.659115,517.659115,517.659115,517.659115,31777.666696,517.659115,517.659115,517.659115,4668.118862,23401.89459,3219.685679,23380.584538,4947.166043,23401.89459,3969.976236,656.78078,517.659115,15277.4496,7892.583791,3342.928241,656.78078,328.820627,1668.418353,4145.206452,4668.118862,13893.044881,7892.583791
715.91628,618.92179,100.467216,618.92179,4125.073474,618.92179,715.91628,33795.401272,183.213299,11368.912751,35381.593982,618.92179,618.92179,618.92179,618.92179,19978.619897,618.92179,618.92179,618.92179,6121.611939,165.43621,42109.949769,15167.023276,8144.08291,165.43621,45832.625001,618.92179,618.92179,66175.638227,33795.401272,6377.478609,618.92179,618.92179,2610.601774,6719.493773,6121.611939,60989.031366,33795.401272
11346.448353,196.280762,189.67776,196.589921,10149.580947,6497.499864,3331.824114,18908.092524,146.809756,7792.582578,28349.428358,196.589921,196.589921,3840.541704,196.589921,36275.109506,196.589921,196.589921,196.589921,3115.709523,135.743303,28791.959307,9113.275875,3160.507796,135.743303,4644.174003,213.472269,196.589921,18908.092524,18908.092524,213.472269,213.472269,130.75903,812.793082,17362.68562,3115.709523,18277.495308,18908.092524
2209.829459,764.328634,398.234025,456.670057,4454.221482,764.328634,1530.237,1489.040776,165.196712,4217.093193,4531.022367,764.328634,764.328634,764.328634,764.328634,19217.115647,764.328634,764.328634,764.328634,6371.009392,158.389963,5731.003926,28307.838037,5558.577273,158.389963,5729.165737,205.21112,764.328634,963.34644,1489.040776,901.373536,205.21112,120.728243,2439.212841,19981.559752,6371.009392,457.405096,1489.040776
285.101011,293.973682,99.71756,297.937377,2302.909956,306.98003,285.101011,521.256465,108.107445,1891.843008,2642.496103,297.937377,297.937377,469.340345,297.937377,6952.363263,297.937377,297.937377,297.937377,2541.497845,135.985,966.500535,5749.377847,2420.305901,135.985,2642.496103,272.227411,297.937377,599.187338,630.246686,272.227411,272.227411,514.85793,377.178918,8576.811619,2541.497845,578.674583,521.256465
803.301445,360.967527,143.054193,376.997699,1065.04397,511.564685,1291.867096,445.829534,206.499186,1065.04397,2246.492786,376.997699,376.997699,1143.709887,376.997699,8992.816157,376.997699,376.997699,376.997699,2055.708912,206.506484,5563.345683,8346.099764,2128.055074,206.506484,5563.345683,455.109131,376.997699,769.599812,445.829534,445.829534,511.564685,1344.16705,683.612683,18058.488236,2055.657603,376.997699,445.829534
10195.228638,192.372626,247.279492,292.663157,860.448629,308.958312,17060.120563,711.88831,476.855954,860.448629,1761.270471,73.632738,73.632738,80.49317,73.632738,217215.356462,73.632738,73.632738,73.632738,799.595155,234.14585,10762.65663,20526.411616,1008.787113,234.14585,10762.65663,7980.371987,73.632738,3088.841564,711.88831,7980.371987,7980.371987,292.663157,195.436873,10365.100292,799.595155,73.632738,711.88831
8109.945171,1629.766158,456.2172,347.217466,813.268365,408.210457,16365.28174,713.594404,485.83331,813.268365,13874.592311,346.969086,346.969086,1407.871375,346.969086,8913.234212,346.969086,346.969086,346.969086,3765.544032,488.348133,16908.682512,44255.110202,2887.61917,488.348133,16908.682512,342.452803,346.969086,807.691595,713.594404,342.452803,342.452803,343.146827,1095.970736,12890.171862,3765.544032,346.969086,713.594404
459.81145,690.210497,53.024909,690.548309,60095.330731,690.210497,758.580873,30558.113962,73.44689,12573.38423,12383.496504,690.210497,690.210497,2636.322551,690.210497,31224.084973,690.210497,690.210497,690.210497,11527.178745,79.1716,11761.866991,1801.482127,13655.127115,79.1716,30216.162529,146.282763,690.210497,11761.866991,30558.113962,460.78135,376.655469,95.160201,2262.674046,8612.116134,11527.178745,13963.148406,30558.113962
9406.788099,2499.399459,81.952025,748.319568,11317.159352,760.343398,27857.405927,20658.70108,13440.01541,13321.109283,12590.009544,748.319568,748.319568,748.319568,748.319568,9362.651542,748.319568,748.319568,748.319568,7720.030667,13689.205237,21594.525427,27966.940587,6263.458905,13689.205237,12590.009544,1016.472764,748.319568,20521.902466,20658.70108,5070.665556,933.472234,744.297524,860.230198,8498.211411,7720.030667,20164.916986,20658.70108
666.98371,14984.922484,1426.47217,392.909149,9040.443633,2761.332261,666.98371,12144.959233,4804.712462,12531.503681,8435.904237,393.396328,393.396328,485.150469,393.396328,8020.618958,393.396328,393.396328,393.396328,6924.967562,4800.337906,11627.570871,31433.407493,5908.161492,4800.337906,11727.581432,374.198734,393.396328,12144.959233,12144.959233,374.198734,374.198734,347.365018,2149.405091,20188.518614,5938.92449,12253.59063,12144.959233
24362.837831,465.234832,337.512907,465.234832,3339.429555,465.234832,44092.216836,4180.731875,689.374191,10647.469433,7230.533608,465.234832,465.234832,464.983949,465.234832,21865.165097,465.234832,465.234832,465.234832,7117.425903,634.895922,44153.720851,12740.685734,7037.452762,634.895922,38962.29397,465.234832,465.234832,45022.530048,4180.731875,465.950255,465.234832,473.578763,2069.39046,3984.888352,7117.425903,44455.786567,4180.731875
310.982006,995.361909,152.400057,852.569123,17342.006793,7248.569287,218.322447,2483.833116,237.064549,3137.254527,5261.396452,832.472584,832.472584,1353.356794,832.472584,137625.871197,832.472584,832.472584,832.472584,6495.372495,228.876053,6166.584989,105.106507,6335.314378,228.876053,5924.772903,116.026426,832.472584,2453.348315,2483.833116,123.922069,116.026426,680.748151,1629.474109,13629.811247,6495.372495,2242.039262,2483.833116
38894.100951,356.109996,1136.624322,125.286411,856.817155,10070.234238,38894.100951,1498.519111,1831.425815,2352.895301,10189.680935,373.671534,373.671534,373.46757,373.671534,1261.36354,373.671534,373.671534,373.671534,2821.599955,1818.132949,2665.145814,2021.197335,2270.835944,1818.132949,2655.295419,808.025403,373.671534,2352.895301,1498.519111,672.512102,406.654067,191.327261,428.441344,13703.270884,2821.599955,691.932922,1498.519111
74340.773988,763.211778,162.646979,1889.756511,16858.644296,763.211778,74340.773988,68309.217332,324.441246,61905.806531,5778.774148,763.211778,763.211778,763.211778,763.211778,49304.007383,763.211778,763.211778,763.211778,12744.596526,670.576722,22828.221459,52343.734792,12840.926181,670.576722,7842.608588,763.211778,763.211778,66247.654737,68309.217332,8467.52055,763.211778,763.211778,763.211778,18734.806115,12744.596526,67608.956657,68309.217332
438.74217,776.112515,113.472165,776.095786,13511.89478,776.112515,438.74217,893.53513,245.444641,147143.636147,124040.162968,776.112515,776.112515,776.112515,776.112515,52415.411919,776.112515,776.112515,776.112515,21339.53816,222.551695,50974.189075,209592.067222,17700.63909,222.551695,6676.469401,776.112515,776.112515,9963.512095,893.53513,19218.856864,776.112515,776.095786,1535.039966,23139.791297,21339.53816,8468.583851,893.53513
91437.189725,646.622241,29.321273,591.649762,23951.695585,574.077134,91437.189725,5970.006144,697.13319,23951.695585,6219.409404,591.649762,591.649762,581.364498,591.649762,73283.327991,591.649762,591.649762,591.649762,13925.006966,687.607684,93115.85761,92318.690721,11099.064127,687.607684,93115.85761,963.337794,591.649762,6219.409404,5970.006144,963.337794,963.337794,584.387674,1995.153742,3956.199249,13925.006966,591.649762,5970.006144
9349.623733,362.10822,63.065251,362.10822,29944.641699,362.10822,9349.623733,393.12935,78.482095,1325.354473,11739.208509,362.10822,362.10822,366.641589,362.10822,19168.423725,362.10822,362.10822,362.10822,4471.259186,84.201913,8306.66301,65934.257154,5138.546067,84.201913,6907.071685,362.10822,362.10822,10443.193143,393.12935,617.342872,362.10822,362.10822,1333.271605,10113.616619,6957.206172,389.473946,393.12935
3026.235521,2251.175578,1010.960059,928.253818,2406.251813,1409.009046,2189.021443,1510.460074,334.900023,2259.479591,3068.37902,929.243597,929.243597,1047.894119,929.243597,67742.737141,929.243597,929.243597,929.243597,4511.319326,366.693304,3984.537173,3287.433752,4011.851627,366.693304,4183.274772,2251.175578,929.243597,962.066509,1510.460074,1653.616605,1409.009046,460.697071,1941.854686,11045.180068,4511.192666,918.14171,1510.460074
711.409818,278.828366,62.597516,278.937489,39091.41099,278.828366,6286.95295,711.414704,107.0241,39091.684251,33424.200961,278.828366,278.828366,278.828366,278.828366,21215.672891,278.828366,278.828366,278.828366,10428.87223,108.220824,33426.240022,15432.264668,6999.0599,108.220824,33424.327189,278.828366,278.828366,48332.252085,711.414704,711.141443,278.828366,278.549607,2214.118726,6698.883246,7155.774735,279.101628,711.414704
