LIN,S3_V1_D3,S3_V1_D4,S3_V2_D1,S3_V2_D2,S3_V2_D3,S3_V2_D4,S3_V3_D1,S3_V3_D2,S3_V3_D3,S3_V3_D4,S3_V4_D1,S3_V4_D2,S3_V4_D3,S3_V4_D4,S3_V5_D1,S3_V5_D2,S3_V5_D3,S3_V5_D4,S3_V6_D1,S3_V6_D2,S3_V6_D3,S3_V7_D1,S3_V7_D2,S3_V7_D3,S3_V7_D4,S3_V8_D1,S3_V8_D2,S3_V8_D3,S3_V8_D4,S3_V9_D1,S3_V9_D2,S3_V9_D3,S3_V9_D4,S3_V10_D1,S3_V10_D2,S3_V10_D3,S3_V10_D4
25.520056,418.048859,21.188613,170.083836,567.719512,430.174885,440.453122,431.785784,16.523182,567.719512,1760.942145,431.785784,431.785784,431.785784,431.785784,905.032873,431.785784,431.785784,431.785784,844.542074,16.524355,1767.858202,5769.859477,838.023246,16.524355,1767.858202,387.724353,431.785784,605.066721,431.785784,431.046477,429.436365,202.356449,495.754397,60.163245,844.540375,431.785784,431.785784
49.813518,789.91502,52.440086,809.86346,820.112856,799.17973,810.986173,841.763742,30.169982,850.542556,2320.902487,810.361891,810.361891,810.361891,810.361891,20445.341003,810.361891,810.361891,810.361891,996.42193,30.180949,2938.293744,2451.272734,1009.089723,30.180949,2340.223163,789.91502,810.361891,859.024142,841.763742,811.330343,799.17973,132.497115,897.949384,1206.189714,996.42193,840.795819,841.763742
45.442182,145.356071,43.744097,166.756489,262.922767,145.990711,145.22238,163.23167,15.340849,169.95588,381.245013,147.745526,147.745526,150.080608,147.745526,13803.456959,147.745526,147.745526,147.745526,193.770358,15.362904,383.399797,24421.985446,212.298199,15.362904,383.399797,144.690436,147.745526,173.954801,163.23167,144.741715,144.741715,41.339813,159.174909,474.302476,193.770358,162.948368,163.23167
9.528124,467.814941,63.04966,332.093769,790.199791,468.042029,614.109305,517.66113,62.890385,839.347952,1095.778114,468.440888,468.440888,468.506923,468.440888,1670.240786,468.440888,468.440888,468.440888,1082.677607,62.884474,9259.044914,506.084468,1087.342255,62.884474,1243.202064,467.814941,468.440888,2467.662397,517.66113,468.440888,468.042029,68.26117,469.727558,365.04669,1082.677607,517.66113,517.66113
9.49912,1459.97088,6.25977,1517.227023,1502.665933,1475.412655,1499.96703,1515.398227,5.113752,1502.665933,1525.811967,1515.625109,1515.625109,1500.925996,1515.625109,1521.870908,1515.625109,1515.625109,1515.625109,1517.140032,5.144488,1525.811967,3861.883211,1520.500689,5.144488,1525.811967,1455.243186,1515.625109,1517.553395,1515.398227,1464.220843,1464.254078,552.710919,1511.230972,180.447192,1517.140032,1515.625109,1515.398227
18.640794,90.177003,6.444571,505.400413,112.632086,91.100699,180.627205,179.892484,5.99812,116.571417,222.413112,91.100699,91.100699,91.100699,91.100699,17447.946096,91.100699,91.100699,91.100699,116.093238,5.961875,226.422359,2062.487921,115.880619,5.961875,226.422359,90.177003,91.100699,225.054915,179.892484,91.100699,91.100699,48.409846,99.945607,209.098822,116.093238,178.528742,179.892484
741.295314,842.938729,12.952233,870.972193,843.781759,848.810283,882.169936,870.485404,12.97269,843.781759,1057.384281,870.972281,870.972281,870.972281,870.972281,962.001515,870.972281,870.972281,870.972281,914.789421,13.087554,1061.368075,2356.63032,915.111599,13.087554,1061.368075,840.5043,870.972281,854.214005,870.485404,840.5043,840.5043,39.755237,878.520043,816.398677,914.789421,870.972281,870.485404
98.785935,204.273913,37.270628,208.417202,1437.612096,208.111301,1290.883144,389.06366,47.332518,1438.839369,1897.088031,208.290037,208.290037,231.37201,208.290037,5016.584422,208.290037,208.290037,208.290037,655.211167,45.988082,1847.192625,5304.96659,660.887217,45.988082,1847.110462,203.238548,208.290037,1466.863497,389.06366,203.238548,203.238548,76.001609,344.668296,459.024692,655.211167,492.77629,389.06366
66.911207,201.749104,6.137036,201.956806,201.749104,201.749104,410.14928,201.983117,4.214558,201.983117,201.749104,201.749104,201.749104,201.749104,201.749104,575251.386538,201.749104,201.749104,201.749104,201.749104,4.125264,6576.795367,981.959183,201.749104,4.125264,6576.795367,198.993302,201.749104,201.983117,201.983117,198.993302,198.993302,106.793025,201.749104,1163.232158,201.749104,201.983117,201.983117
51.99095,475.911269,14.526211,485.472949,485.309827,477.725862,488.974453,485.331888,15.005471,485.376492,505.621765,485.472949,485.472949,485.472949,485.472949,547.59864,485.472949,485.472949,485.472949,481.365932,14.873509,512.787734,3487.332993,501.423823,14.873509,509.098835,475.610832,485.472949,505.280663,485.331888,484.951357,477.371435,433.033719,485.03923,1040.912535,481.365932,485.539463,485.331888
