SER_1_1,SER_1_2,SER_1_3,SER_2_1,SER_2_2,SER_2_3,SER_3_1,SER_3_2,SER_3_3,SER_4_1,SER_4_2,SER_4_3,SER_5_1,SER_5_2,SER_5_3,SER_6_1,SER_6_2,SER_6_3,SER_7_1,SER_7_2,SER_7_3,SER_8_1,SER_8_2,SER_8_3,SER_9_1,SER_9_2,SER_9_3,SER_10_1,SER_10_2,SER_10_3
262.550113,3225.492477,2267.660891,4691.052764,228.276016,2267.660891,3418.51101,7356.965648,6758.808484,1211.093414,205.952269,2267.660891,211.946256,933.658256,827.934271,5655.539386,4915.300223,202.609793,785.286222,438.568721,5039.048387,1444.508186,312.044338,201.920041,274.883223,8236.50239,5097.48368,1451.234781,1772.572964,5243.782439
25.177331,514.52642,582.131865,755.378998,53.157247,582.131865,694.13206,1617.671202,1226.665025,618.46426,91.369273,582.131865,118.352379,45.699216,93.687485,993.620403,760.556351,46.144966,257.179439,37.267656,787.211533,125.914957,32.736623,40.907826,51.278608,1097.628978,654.587728,96.617146,77.924338,744.175077
45.254673,201.861836,370.002624,731.627237,82.641702,370.002624,281.961655,1135.801152,934.685458,343.940147,47.718906,370.002624,60.414825,38.028539,48.17043,370.345115,637.090571,48.199677,222.609127,34.595119,529.064057,154.085853,38.638061,26.744351,46.084266,792.549088,274.944049,133.974729,92.98747,662.929313
79.032652,288.561593,125.242829,248.963222,47.468768,125.242829,254.950951,225.18808,389.020158,238.325878,62.783409,125.242829,54.365821,61.028627,107.173353,453.432076,587.336386,82.183248,681.430061,63.335918,260.733146,220.050286,87.950443,41.681607,57.691374,364.683358,207.700138,95.680765,91.569022,310.029873
21.776794,149.262382,54.295849,165.3213,29.187927,54.295849,377.49439,1183.947751,449.966436,155.314938,23.512776,54.295849,34.251648,43.005309,41.519265,215.157146,208.653126,38.550824,232.265287,34.196319,128.280057,108.589143,39.650659,19.448228,24.384785,467.475161,160.177867,46.142946,91.855633,141.288655
1631.413884,6669.044048,6361.070379,7027.874351,1601.640579,6361.070379,5815.115978,8022.463824,9458.51948,6132.45834,1293.354926,6361.070379,2384.719281,5453.748704,2147.057,6580.999839,7328.675516,1884.955036,3168.013168,4035.251327,9682.806012,5213.896849,2333.686031,2693.2422,1485.628027,8352.612994,6753.503536,2203.189129,3404.856775,9416.280806
69.871523,645.948307,171.972064,1322.35613,59.248947,171.972064,890.392428,2220.284233,2261.942958,1026.920779,55.785422,171.972064,63.130383,620.858629,64.217109,1787.183643,1878.152683,81.580745,412.449188,60.59458,1611.541692,465.025806,29.864618,48.019652,53.773691,1753.52959,1296.739149,81.002821,218.928662,2895.25929
78.330153,415.429162,1237.921112,1502.789701,166.499514,1237.921112,1132.000055,1750.435311,2441.68266,356.939038,86.843347,1237.921112,71.760325,255.118642,186.724808,1193.222874,1178.392066,68.048852,535.382812,497.204049,1628.732888,603.892482,71.852014,190.784561,52.565133,1331.056547,1667.671663,376.606426,418.14466,1628.481218
119.70058,2613.801415,1957.624434,2385.568117,75.3011,1957.624434,2334.285741,2172.429719,3784.46391,1335.044178,117.705907,1957.624434,172.111734,560.323751,978.201494,3874.388061,4436.364176,92.332478,362.080464,910.2124,4256.606266,868.432661,336.809924,89.426962,97.212832,5155.560972,4040.590058,405.77689,940.568955,2731.929192
44.835272,262.813546,70.371251,417.894425,62.417206,70.371251,569.00518,1270.237494,1175.011939,276.670425,57.136607,70.371251,43.807582,62.34646,37.13184,249.074927,404.256899,60.631959,253.790831,51.643108,1275.220571,371.860125,32.582055,54.822127,59.093196,1641.748857,616.01991,120.943225,59.186288,2037.802085
40.873156,80.047191,42.688487,98.492474,47.440104,42.688487,211.13704,262.242459,113.840258,73.357679,45.07476,42.688487,49.036816,37.753413,33.766826,135.611867,80.803729,43.155974,91.584707,28.009838,86.265412,84.029149,23.980024,33.794916,43.384857,371.402744,116.272384,38.319336,36.395226,98.727711
