SER_1_1,SER_1_2,SER_1_3,SER_2_1,SER_2_2,SER_2_3,SER_3_1,SER_3_2,SER_3_3,SER_4_1,SER_4_2,SER_4_3,SER_5_1,SER_5_2,SER_5_3,SER_6_1,SER_6_2,SER_6_3,SER_7_1,SER_7_2,SER_7_3,SER_8_1,SER_8_2,SER_8_3,SER_9_1,SER_9_2,SER_9_3,SER_10_1,SER_10_2,SER_10_3
557.690383,94.479641,270.380154,3380.698741,10269.1815,270.380154,6693.338521,14793.754942,4867.378341,3686.621106,7235.456624,270.380154,916.896933,8981.742152,121.967234,3906.383246,3991.722155,277.903226,1325.966809,2736.364209,452.593212,12838.637809,1849.631435,490.330679,285.57494,1162.202585,1529.827609,7887.355454,3286.551712,5235.066454
139.689674,35.815046,33.63938,233.676172,3613.772519,33.63938,2784.34638,9562.049239,266.986771,650.257166,1440.052519,33.63938,331.414804,1978.299588,35.002215,582.26507,421.928031,51.97645,517.450776,305.176132,23.471749,4331.428264,182.570328,42.655868,43.986363,311.442253,434.745685,2248.335318,112.696447,387.244185
123.262718,91.142363,48.586253,91.609372,5391.800046,48.586253,2525.532625,8116.987301,497.154002,387.564071,1884.943363,48.586253,296.017662,1813.843658,48.268585,139.516458,1598.718619,73.163254,202.680607,81.316112,23.923329,7074.465665,591.291942,66.97807,123.985794,166.120991,99.221142,4161.134201,171.270008,365.454339
103.044041,43.407339,71.736985,133.956502,2610.152941,71.736985,1617.668026,4429.570482,112.604838,402.553285,477.593657,71.736985,84.520298,1296.737633,63.098055,407.254686,318.325257,43.276355,315.431855,105.482764,25.137805,3500.586373,77.132556,61.206968,65.144138,194.62761,56.538684,2268.860192,146.144307,446.124304
318.07213,27.436635,31.558836,253.268558,1273.634385,31.558836,1112.390863,4784.684296,151.434506,203.992438,349.665682,31.558836,738.093028,1346.767807,32.40309,259.860288,97.552634,29.392369,401.20581,42.742661,15.629786,3027.377579,73.258938,36.744606,40.432705,116.484867,72.815517,1930.238568,107.831379,254.216506
2107.453472,1656.195788,2877.216178,9089.786249,12180.846769,2877.216178,11080.153057,22453.55274,9125.966038,9602.404955,11297.974877,2877.216178,4908.07983,14440.228533,2057.649536,10298.468921,12698.855169,2452.45347,3167.415411,6514.846129,4631.047054,17601.471284,7771.847836,2378.337196,1763.628997,3658.073478,7347.95912,14242.539279,6784.93672,11136.13791
239.388681,47.428508,75.755788,478.663477,3860.723242,75.755788,4120.049501,11217.646967,718.495658,1130.105107,2010.21866,75.755788,184.362049,4933.144417,53.899029,1572.878702,1084.412831,72.767918,155.7123,892.186014,57.609687,8165.43102,1753.024863,58.880858,69.948409,112.582809,867.923831,4849.075443,181.885392,1610.240186
361.230399,85.056379,351.62688,2716.642032,6404.465359,351.62688,4959.73363,9447.731697,3070.906889,2504.905056,2783.978615,351.62688,889.761295,7292.903861,123.354619,2839.124634,2261.944968,346.866556,556.646473,1803.873887,472.092583,8872.173434,3194.48969,670.078022,142.515561,791.94191,1901.149977,5969.811015,4054.810751,3295.388999
575.603413,93.923146,1591.286402,3817.162231,9127.927608,1591.286402,7468.053339,11241.925106,7332.294511,5741.938193,7300.427966,1591.286402,611.058077,10100.12479,121.463402,6078.025938,6716.715735,192.19011,760.991467,4534.932059,761.434146,12595.885469,5442.160615,1070.536472,105.638601,893.764746,4495.331241,9385.707792,4733.498343,6935.185552
234.114572,38.121242,45.696099,831.528347,4443.555191,45.696099,2149.349617,9699.938563,151.185909,1565.674014,3274.771333,45.696099,77.296881,3450.593448,46.730001,1936.46089,1630.501727,44.795076,245.15277,71.896127,33.392587,7500.51965,321.589154,60.311529,52.952208,254.308988,188.53329,4754.852927,82.907784,1709.587286
110.177646,22.136902,32.053447,469.495999,876.128088,32.053447,858.877416,2368.120958,91.927696,328.089378,417.152321,32.053447,107.591423,798.1259,38.677471,355.78306,90.296398,35.814697,252.780655,29.323742,15.975075,2066.639371,52.660728,34.423323,42.736065,124.171568,18.780419,1024.750718,143.332279,453.323686
298.252093,23.632226,45.779665,544.264078,1697.237734,45.779665,1104.758377,7387.837002,124.008454,932.310672,1388.749265,45.779665,122.292666,1391.096308,33.413562,693.978803,358.061042,52.266626,393.382806,56.391716,13.303144,3511.279592,112.137215,34.075284,90.490323,248.763378,290.13216,2283.99967,105.190878,997.75171
105.618128,37.354903,94.636712,507.194028,6365.530146,94.636712,4230.329328,6903.320754,1369.743546,606.518363,3834.47358,94.636712,1204.833008,5078.176249,52.675466,1497.558764,847.930682,54.81665,216.502628,746.242921,77.073159,11757.346366,558.156494,48.230775,85.955472,119.586109,122.336529,5393.118469,876.713902,1018.11748
107.416047,25.846981,26.349276,31.974637,1723.803369,26.349276,679.77566,3048.821766,112.953088,23.420444,288.557253,26.349276,146.675239,1055.632298,38.72567,26.059408,44.732022,37.083625,146.117638,122.780157,19.425486,3709.273071,55.916768,30.067836,34.02145,111.895539,33.7718,1677.09226,221.899775,108.947082
127.307666,27.716862,58.04611,81.175608,7172.125482,58.04611,2525.115755,4928.963192,166.063639,204.472558,272.688939,58.04611,60.72826,2642.085852,59.874275,620.522663,216.130435,53.011184,182.886701,539.040792,24.716727,3666.226077,569.195858,26.715673,56.478555,109.906388,26.327382,2059.873104,519.656955,389.420894
949.797582,642.12907,804.797429,5358.325044,10673.892456,804.797429,7837.549049,14974.628846,5574.652555,5993.096497,7984.029421,804.797429,4592.85905,11010.482673,434.366754,5442.635231,5336.71474,793.178056,1887.195712,2136.48044,1801.377043,14497.32653,4252.150336,730.402112,996.815046,4145.610127,2108.817756,9421.116549,4638.220973,6132.40474
329.485189,87.864972,531.156711,2639.081241,6694.932554,531.156711,5615.208666,11732.218929,3497.518746,4122.85753,4548.046018,531.156711,1271.43479,6276.978814,105.146679,4432.752284,3656.920746,108.876985,931.385651,1711.302742,787.358222,9605.893911,3467.514067,1085.279969,121.089159,1893.076358,1375.779093,7762.242032,487.458268,4971.229962
156.212906,52.548369,52.030102,54.203586,2693.361766,52.030102,3019.265414,6960.129562,350.344774,191.447644,788.634903,52.030102,187.840935,2034.035248,63.182631,268.169666,200.820462,59.390258,264.512569,37.490196,29.866309,3812.603382,147.193264,43.232666,73.15971,152.009047,32.028966,3794.425385,139.299076,333.194908
468.187653,213.795346,451.321864,2124.296897,5422.264309,451.321864,5544.677622,11067.275616,3312.919124,3601.491364,4219.206547,451.321864,2891.149123,4612.166615,249.970175,3331.872064,3699.503295,550.300003,996.442162,967.402652,688.110416,10093.698176,3006.516805,396.131559,690.907112,658.468649,1673.502005,8971.84101,2738.632308,3966.027747
