SER_1_1,SER_1_2,SER_1_3,SER_2_1,SER_2_2,SER_2_3,SER_3_1,SER_3_2,SER_3_3,SER_4_1,SER_4_2,SER_4_3,SER_5_1,SER_5_2,SER_5_3,SER_6_1,SER_6_2,SER_6_3,SER_7_1,SER_7_2,SER_7_3,SER_8_1,SER_8_2,SER_8_3,SER_9_1,SER_9_2,SER_9_3,SER_10_1,SER_10_2,SER_10_3
14.243156,13.151407,13.429436,7.137347,10.754132,13.429436,8.301358,16.061461,6.419112,6.100503,5.539659,13.429436,16.058369,5.579845,14.882989,4.782328,4.92959,14.616657,16.29284,6.293187,12.844128,12.233113,13.737961,9.08359,12.823033,6.661988,5.232771,9.196013,7.993002,6.037563
5.12271,5.667955,6.766329,4.621529,6.178695,6.766329,4.725776,6.321315,5.21965,3.994898,3.583099,6.766329,5.579708,4.807579,5.008445,3.269094,3.493765,5.792641,5.835649,4.797633,5.084894,7.278268,5.794616,4.470424,5.792845,4.699051,4.537197,5.47564,4.145811,4.259418
7.416742,7.251827,8.289737,4.802268,8.378478,8.289737,9.002661,10.393847,8.603399,5.044729,4.745017,8.289737,6.468337,4.818184,6.555901,5.464678,5.926006,8.740452,14.313408,6.596251,7.696272,7.948587,5.518259,7.162725,8.632457,7.567617,7.772593,7.655322,5.223412,5.184953
19.177793,12.841338,15.369206,5.801477,14.313394,15.369206,16.632563,18.772573,10.478227,5.230232,7.705115,15.369206,11.138752,6.063378,11.223372,8.497485,7.375626,16.123991,17.472328,9.078577,11.725044,13.747548,17.528916,12.225222,14.69774,16.247168,7.61552,11.299853,9.408353,10.95575
14.008094,12.642314,12.968524,8.579543,16.048934,12.968524,13.475333,14.110387,8.620005,7.207433,8.951312,12.968524,13.11368,7.786453,11.330893,8.223153,8.491031,14.876242,19.930737,14.977338,11.714738,18.166314,12.099287,13.143826,16.425596,15.4484,9.103258,11.3991,9.573832,8.540383
20.987109,13.121855,20.755558,9.623049,12.896435,20.755558,24.641831,16.830202,6.323867,7.455587,11.315938,20.755558,18.364013,5.866248,18.19181,7.68463,8.756289,22.641765,23.56804,13.181217,12.421796,12.498224,20.331648,12.82636,19.28489,13.000084,11.108406,14.129231,13.433859,12.890473
10.537282,15.780387,19.598072,8.03089,29.855597,19.598072,57.076467,16.936741,10.978659,7.744025,38.177082,19.598072,16.257686,8.976858,15.019634,8.355049,9.787028,23.867653,42.488198,14.676398,9.823725,12.894329,10.075621,13.679577,26.090979,8.919277,6.879303,12.372629,9.824046,7.102417
3.132449,2.879958,3.042401,4.803206,3.473333,3.042401,5.637271,10.659322,3.294867,2.775647,3.72841,3.042401,2.938454,3.522945,3.29628,4.065024,3.446789,3.468604,8.657732,3.562397,3.023849,6.418336,3.075662,3.303374,3.136612,4.09489,3.980109,3.66896,3.022731,3.533996
5.07898,7.583842,4.875492,3.566152,5.47272,4.875492,9.934241,8.796871,5.111005,2.82493,6.586697,4.875492,6.052786,3.053156,4.043515,7.551738,4.251031,5.803048,7.153712,4.856762,4.385535,7.993987,4.222494,4.802631,5.112572,5.191615,3.649964,4.576598,4.237457,3.907847
17.661742,15.795785,15.143232,9.199605,15.300809,15.143232,21.439491,34.844717,8.773525,8.337628,8.819099,15.143232,23.270196,8.687549,14.64601,8.50518,7.849954,14.966338,22.671226,16.219379,17.397012,25.003209,15.82969,15.493708,16.260688,16.113409,15.289896,11.533006,8.458969,9.132235
11.772699,10.366845,11.017765,6.024071,15.214813,11.017765,31.775329,21.945005,12.232646,6.129701,14.581191,11.017765,8.868576,6.777121,11.081135,6.559054,22.941534,11.680838,32.548651,32.1511,7.696364,12.900492,8.689897,7.609606,10.348121,12.609329,12.852165,9.922491,7.5441,7.026892
15.871538,14.063928,11.752797,8.261278,13.598606,11.752797,47.905749,20.736753,15.584652,11.089735,15.919652,11.752797,12.611466,9.061252,13.001052,9.608415,14.794919,12.030306,21.173416,20.130233,9.876833,31.962191,13.714451,13.338161,13.882307,14.614959,12.988249,14.137015,10.105351,7.375822
78.211312,67.941666,86.230499,9.634419,59.693055,86.230499,25.893968,24.318693,13.242853,13.594863,13.465569,86.230499,40.515273,11.419349,70.60953,13.037296,9.914414,106.668552,136.708584,18.713067,34.358265,24.68017,32.893446,22.007939,101.983506,12.166041,9.598096,16.859893,12.792635,9.217085
7.632411,12.692683,7.317485,4.707681,10.664456,7.317485,11.928045,45.645981,6.523922,9.048763,7.125242,7.317485,7.490223,7.83844,7.510535,5.797453,6.779025,8.442401,26.041272,15.136002,7.63486,11.346981,9.589179,7.24865,8.647721,10.441833,7.444142,7.687462,5.583133,12.919413
25.471722,26.338428,24.327828,35.083425,24.518,24.327828,88.377244,59.957917,32.959011,65.45005,21.604499,24.327828,23.890245,29.572389,26.205986,29.980054,46.491941,26.577901,41.717024,23.80267,37.989918,28.25154,26.839873,86.486966,26.923964,114.526368,33.475919,69.104703,26.783533,54.183332
8.471254,8.597762,8.560958,5.20135,13.789254,8.560958,9.427845,9.570031,8.365139,6.103111,5.663299,8.560958,6.670353,5.799349,8.663916,6.012064,7.488244,12.08434,15.06643,6.102309,8.17339,9.487871,7.218852,7.30813,8.286424,7.540274,8.179723,8.174245,7.692842,6.881273
7.721559,6.367199,10.0789,5.039413,6.23428,10.0789,8.788163,13.311384,5.594908,4.134634,5.801627,10.0789,7.051855,4.726731,5.250401,4.14142,6.200025,6.438687,9.874381,5.346771,5.404274,12.671201,4.893304,4.734926,8.202483,5.753323,5.048164,6.35189,6.831574,5.857275
9.881137,21.307001,23.291963,6.44297,19.241169,23.291963,28.089993,34.304383,17.00604,7.501378,13.755997,23.291963,12.292301,10.783132,14.406608,10.987356,10.534243,19.902508,25.188252,16.43535,15.262159,24.834635,21.17294,18.064112,17.955903,15.718753,7.378993,11.845049,11.445645,13.253537
9.823137,8.492349,9.161055,8.03869,8.606788,9.161055,14.811372,16.811766,8.337248,5.021516,5.849907,9.161055,13.814298,6.485939,8.586414,6.392381,6.005065,9.236976,12.670257,9.216524,8.410367,11.721455,8.773993,10.993959,9.157609,8.329941,4.635175,8.951416,7.943517,6.474256
14.192889,16.037394,18.804492,14.638704,14.989375,18.804492,14.46885,20.927184,17.682209,12.969907,11.176373,18.804492,13.592377,14.730916,14.67724,12.974176,15.880893,17.280324,27.044597,29.533259,12.17237,31.896549,14.74858,19.36023,12.746827,18.132703,24.496087,21.064001,10.515549,13.004207
