LIN,S3_V1_D3,S3_V1_D4,S3_V2_D1,S3_V2_D2,S3_V2_D3,S3_V2_D4,S3_V3_D1,S3_V3_D2,S3_V3_D3,S3_V3_D4,S3_V4_D1,S3_V4_D2,S3_V4_D3,S3_V4_D4,S3_V5_D1,S3_V5_D2,S3_V5_D3,S3_V5_D4,S3_V6_D1,S3_V6_D2,S3_V6_D3,S3_V7_D1,S3_V7_D2,S3_V7_D3,S3_V7_D4,S3_V8_D1,S3_V8_D2,S3_V8_D3,S3_V8_D4,S3_V9_D1,S3_V9_D2,S3_V9_D3,S3_V9_D4,S3_V10_D1,S3_V10_D2,S3_V10_D3,S3_V10_D4
1181.768167,8613.74425,199.472467,28.747251,87.389344,90.291423,7024.78776,87.478452,87.855584,34.283855,221.203222,1027.079846,64.686454,37.346246,18815.361226,1277.561677,64.686454,63.435084,442.565483,89.748331,8626.275496,88.607914,69.688296,87.478452,21.389183,6703.266818,1285.125787,63.508379,88.321004,26667.009917,76.00593,2470.64609,51.715895,8701.995822,78.616118,87.478452,87.83914,87.83914
1848.527445,29968.974071,304.663715,178.3807,97.759495,104.725701,15452.91865,105.487697,106.513152,35.593125,8004.381229,1758.524433,102.653354,232.504698,25728.985168,2327.492581,102.663027,187.836899,1404.762172,108.850133,27988.153952,108.469939,119.279419,105.487697,39.793931,8533.69847,2393.300038,102.623069,108.470875,27506.909098,98.492508,2635.641517,46.154766,6451.561928,92.670529,105.487697,100.647609,100.647609
159.302933,39339.445677,3913.88851,33.100699,148.50225,97.577949,413.39454,190.077417,188.137822,34.494074,6290.585085,207.550377,112.832603,50.249886,2872.882414,157.046926,112.531754,134.956679,7930.361909,90.312106,13046.658279,75.258147,114.660867,190.077417,41.885511,18979.538909,122.608126,111.563153,75.258147,13474.528382,96.667664,389.21795,41.72066,2033.778526,99.31069,190.077417,98.097461,98.097461
3785.665711,29682.647825,1224.538115,1486.254972,789.991904,299.070307,897.238203,358.967955,346.047564,249.511774,2032.479323,4247.558501,282.261374,1189.988109,2090.681075,3216.545717,222.561194,288.219741,1355.669298,271.320518,49474.147735,265.322111,192.694843,358.967955,105.082733,17427.211521,2436.644721,228.938727,265.116375,388.831121,157.285742,2801.329085,375.557835,15157.295635,268.066018,358.967955,359.142414,359.142414
11502.24273,77006.600804,1389.061309,4880.642682,4450.145394,2892.046194,3333.023808,2630.825229,3506.515096,2202.74733,1676.799214,4586.638795,2813.884241,5517.343201,35897.433597,7869.593438,2946.876788,3289.294077,1315.454019,3237.050687,76946.663199,3599.919056,2619.733267,2503.643753,1899.878002,27287.272351,9566.420068,3027.072428,3599.919055,32143.809852,3237.141137,7753.377478,2346.130215,9252.665452,2314.010842,2503.643753,2903.54553,2903.54553
168.955841,14683.569597,563.277858,75.83124,62.015603,140.010769,188.246078,149.012574,133.92566,67.422207,565.765234,117.781775,128.665647,65.844782,3767.79519,185.038025,128.497043,124.132161,186362.867302,156.742306,16152.496903,65.551226,130.210345,149.012574,76.659598,435.373361,145.672525,126.689212,65.202433,5958.603024,224.533926,94.425915,99.699631,4682.20225,95.121845,149.012574,132.190684,132.190684
2043.265074,17810.711639,621.799602,44.444373,44.25459,53.840502,134.059592,45.719101,55.232958,61.529506,599.097088,308.30743,67.903832,103.343626,21454.934013,819.473247,67.826139,61.915871,1942.574268,76.889176,23965.229718,53.022631,68.870957,45.719101,65.395398,19177.204197,2434.524315,67.806138,53.642223,3884.536241,76.890278,1713.730848,53.533625,7229.285644,49.675954,45.719101,49.383116,49.383116
6726.875309,26510.927911,2982.664763,500.603744,823.601526,546.66317,2285.946156,467.951026,295.484385,91.717436,802.129614,6645.452977,564.698949,1068.240999,4367.800703,5641.436055,565.300993,570.267745,1106.5551,473.534486,29000.36363,535.69945,597.93459,467.951026,158.917323,85632.592898,5904.965527,561.221121,535.695212,6200.844225,591.949029,6233.995428,236.135656,11127.90711,368.885619,467.951026,558.853059,558.853059
853.707459,12831.651248,586.577461,26.540602,111.188422,76.189933,6071.995865,86.690956,85.769029,28.104739,807.335994,862.319191,94.242426,61.721731,2314.859111,1232.259991,94.242426,64.936136,2486.826164,100.631478,11988.741256,112.776882,96.469075,86.690956,23.722453,4244.746173,1207.721187,85.761319,112.776882,26122.329433,101.284299,1345.519202,51.655217,10462.418228,101.87528,86.690956,82.543995,82.543995
983.282102,12406.164369,240.235621,33.795798,43.478919,72.621941,1812.756894,85.315229,67.52322,36.989001,523.283893,607.049008,59.378065,68.455605,855.773256,1159.615113,59.378484,72.777829,1082.131409,68.476079,12499.731529,49.231894,77.641416,85.315229,31.202288,7308.979941,1037.832129,59.343484,49.184387,79211.142935,68.321445,1492.956793,64.684915,3332.44533,65.04609,85.315229,66.78918,66.78918
