SER_1_1,SER_1_2,SER_1_3,SER_2_1,SER_2_2,SER_2_3,SER_3_1,SER_3_2,SER_3_3,SER_4_1,SER_4_2,SER_4_3,SER_5_1,SER_5_2,SER_5_3,SER_6_1,SER_6_2,SER_6_3,SER_7_1,SER_7_2,SER_7_3,SER_8_1,SER_8_2,SER_8_3,SER_9_1,SER_9_2,SER_9_3,SER_10_1,SER_10_2,SER_10_3
21.51493,8.877798,8.224834,14.695939,106.838359,8.224834,147.134088,360.246613,13.810051,11.315856,19.951675,8.224834,10.780302,36.217783,8.850308,11.842345,9.574461,11.973795,117.453793,9.16445,8.7327,302.964157,8.908911,8.636246,18.957799,43.951497,9.767267,271.891548,7.995202,6.900806
32.626426,4.625947,6.380048,22.484601,120.510132,6.380048,85.668841,236.580981,18.80006,20.549351,34.067946,6.380048,14.332893,32.840108,12.998265,22.51848,44.801614,5.759456,25.972739,44.022235,35.493516,160.749775,6.548881,7.280313,7.578361,16.191167,4.032478,87.80622,16.65867,18.59824
4.351809,2.286251,2.717044,1.94145,8.228357,2.717044,13.983474,34.948231,4.424395,2.04041,3.851808,2.717044,2.882877,6.500578,2.750095,1.884698,1.939056,3.194836,15.858766,2.604629,2.381827,21.102125,4.819729,3.433918,3.234621,7.415528,1.47801,5.822509,2.427361,1.734297
19.724032,30.682043,13.693197,124.624791,136.553571,13.693197,199.772177,503.387255,211.406359,139.912311,245.421047,13.693197,20.040312,148.062159,17.679298,183.168352,214.564183,20.27372,153.69473,16.560793,197.839885,516.171596,33.396913,20.955783,26.052244,429.207251,35.172922,285.422206,34.020212,164.540028
33.016163,8.288965,8.850024,76.633038,90.731673,8.850024,117.828571,316.833926,39.956584,87.213566,104.472793,8.850024,18.670723,35.848332,9.012917,70.314433,139.09576,9.542527,56.693044,7.917599,295.849132,454.27971,33.302822,8.493648,11.879064,81.835635,23.539092,153.667564,26.963147,80.947245
78.590899,16.681872,7.551811,363.319906,624.075048,7.551811,271.53704,732.974153,349.560543,431.034666,558.149446,7.551811,15.880497,354.405966,8.403995,487.590047,464.986741,8.809914,61.124324,9.237317,409.782965,673.376293,18.956727,8.398961,9.623482,438.067012,79.37753,506.786838,31.555635,594.227713
17.694687,21.855713,16.812756,82.366168,90.600041,16.812756,94.013453,413.51711,167.598749,102.848327,244.894915,16.812756,16.686599,31.328409,12.745922,108.367452,78.474725,20.639103,76.468735,17.382917,85.86303,248.957957,19.792388,21.077635,20.403285,130.922572,30.88529,76.161296,28.103256,77.329437
31.044945,35.578486,38.784191,337.370516,682.651867,38.784191,542.996705,1316.67114,686.420039,557.394958,730.804427,38.784191,145.39288,200.962871,32.93799,622.070952,570.52906,37.301112,120.359996,82.908019,580.259932,1337.932772,142.032119,34.502303,50.310904,664.233429,88.085412,632.004108,411.511863,364.011112
11.735422,48.905004,16.016286,204.654413,121.368922,16.016286,166.655098,501.572333,376.861471,131.74656,326.984091,16.016286,28.355722,18.768283,10.719077,206.323311,382.758797,13.947064,126.39444,75.138668,370.107058,466.355343,17.139438,13.564091,19.357322,481.369481,29.1436,327.921294,57.711989,258.369588
26.820237,22.883171,9.182904,68.05691,918.611748,9.182904,1106.861043,1508.640368,327.988911,39.312188,798.239041,9.182904,23.121321,79.242402,11.356254,686.111491,737.162494,28.847599,300.379651,207.59606,307.344203,1414.730665,37.388447,27.351643,35.112828,990.685002,53.587613,1337.133861,41.727613,325.192782
17.907806,26.610416,16.986763,55.08961,99.29502,16.986763,125.51435,339.365403,53.053314,100.051611,109.328025,16.986763,22.876596,32.922169,16.410561,80.909633,62.127151,27.838317,125.680189,26.810327,55.907622,273.04772,19.560282,19.303203,32.168341,79.823059,19.484053,120.11451,23.707014,79.249952
35.814582,25.289372,11.276886,64.070035,418.347662,11.276886,441.55179,766.786817,361.80302,40.998478,279.571837,11.276886,173.373267,33.277726,8.666567,112.049472,280.681488,17.99598,165.580491,35.602464,182.303052,639.209517,17.703991,10.464925,12.05311,467.619395,8.92088,309.00821,14.583486,142.420159
