LIN,S3_V1_D3,S3_V1_D4,S3_V2_D1,S3_V2_D2,S3_V2_D3,S3_V2_D4,S3_V3_D1,S3_V3_D2,S3_V3_D3,S3_V3_D4,S3_V4_D1,S3_V4_D2,S3_V4_D3,S3_V4_D4,S3_V5_D1,S3_V5_D2,S3_V5_D3,S3_V5_D4,S3_V6_D1,S3_V6_D2,S3_V6_D3,S3_V7_D1,S3_V7_D2,S3_V7_D3,S3_V7_D4,S3_V8_D1,S3_V8_D2,S3_V8_D3,S3_V8_D4,S3_V9_D1,S3_V9_D2,S3_V9_D3,S3_V9_D4,S3_V10_D1,S3_V10_D2,S3_V10_D3,S3_V10_D4
3964.447151,2033.577454,1214.956181,1510.051993,2269.696719,1274.969203,1095.387872,1113.207663,1057.519135,1745.504798,1004.60886,1395.719573,744.777676,2417.458759,2083.334294,2346.300244,1537.886876,1794.61414,2753.942171,900.973056,982.195455,1212.672459,1016.96282,1330.690561,972.150545,1576.821033,1580.468248,1401.517461,886.522836,1410.460806,1639.796289,662.08196,1263.977188,1377.232116,1304.493763,1830.841268,1787.186021,1331.602132
9500.257415,6140.619488,6246.881489,5457.344754,5384.750998,4539.286311,4441.318489,5563.310699,3985.389075,4884.162398,4682.438578,4020.823893,5452.794034,5921.571347,5163.654178,4082.641415,5463.060476,5849.719546,6187.835906,5139.371999,3828.029161,5316.495596,3179.536398,5602.465328,5642.59244,6879.057421,4353.047036,3142.95098,4177.99395,6174.645144,5492.853611,3079.45098,4919.090775,5700.836709,5764.571564,4990.510271,3890.081193,4728.555629
17867.240814,11140.125944,12673.182793,12237.919265,12660.971357,10546.139283,14591.602465,13478.777071,11587.229291,11124.404734,13541.39439,11572.009366,12041.42775,15731.06245,14310.343518,11756.063853,13521.01672,15384.551948,16350.380431,13021.501444,11604.269659,11141.554004,13288.026954,12510.517955,12605.639586,12044.147027,12279.126918,11792.47227,14127.683862,14018.865037,11345.191852,13284.758077,11956.486028,12031.289108,12213.834918,13131.010996,13593.247368,10668.43935
2228.708986,1076.594447,821.491113,1053.122985,1253.217505,1060.68377,1121.438685,1263.173248,918.858846,773.702675,837.571055,443.485684,682.638488,2254.718066,1402.350895,638.248242,634.857407,1861.076636,1961.431017,1407.748306,854.32787,960.125857,469.933042,726.672383,1002.450073,934.696796,1687.374574,617.015185,445.47927,1000.749186,1237.954661,515.646422,603.533928,749.750846,1509.90873,1659.590801,1097.987519,859.843665
7633.689936,3159.132626,3317.495161,2405.059759,4421.2513,3238.34309,2656.480351,3496.319473,2982.115398,3402.757329,4134.328354,2824.659473,996.082294,5066.157764,2608.452283,4175.637878,2713.667811,4620.168819,4206.926478,2140.241688,953.593978,2477.160017,1376.426108,1767.3682,2389.595225,2956.833747,4714.551713,1371.877521,2276.992653,2530.367325,2968.609205,3049.560734,3729.439745,3035.046532,4157.475426,3138.069533,1728.233247,1998.796659
12227.428861,6234.792246,5528.795724,7024.963451,6520.740999,9193.766734,7727.236119,7033.689872,9625.11351,7505.951422,8197.769891,4085.295803,4184.440257,7910.208843,9427.867101,8442.112963,8256.389453,9657.559873,11348.318826,7083.423759,6546.719561,7173.427522,7960.725931,7366.806886,5177.328741,7508.519312,8188.235579,7003.241157,4795.46553,8106.286748,6705.10175,5818.483742,5830.74523,5927.835057,7219.53441,7939.063951,7567.700249,7083.513048
2410.638431,1733.409121,1330.573636,1380.151129,2246.190824,1489.503283,1079.313999,1927.568506,2363.297287,1175.129836,1189.736727,646.668274,1029.203958,1379.478203,1085.177592,1473.392871,901.167295,1037.696679,1848.061417,2009.226618,550.248128,1529.139076,553.828312,1854.67577,498.093423,1448.710022,1881.135596,661.702497,937.143614,1587.128179,1785.412319,2591.619288,2210.203375,1832.282695,1547.994008,1559.16979,1290.44225,1818.968339
4797.633323,2351.320509,1857.964167,1156.591891,1891.099996,943.670709,2810.184694,1094.362519,964.213816,1730.02175,2019.432026,1407.678275,2195.77549,2853.608565,2917.036664,2886.07687,1152.186987,3114.858137,2396.71041,2313.948672,1895.941131,1795.64487,1541.826596,2402.679794,612.729489,1505.422138,1221.274982,2006.102233,2366.101195,964.940831,1139.495367,1322.299858,1218.362109,2399.481511,1937.457642,1372.991239,2606.468609,2082.570115
2307.028641,1777.35293,1404.512642,429.171214,2052.472777,1288.727139,333.750071,1735.106057,525.892596,480.361163,1209.146972,352.570369,366.739045,374.05875,418.613398,1999.30799,1113.46204,356.115472,348.556216,1468.579067,250.832626,831.521571,266.138737,875.1486,207.614502,1427.704761,1298.679817,382.296758,404.627494,1380.772982,1416.817248,952.338957,1767.313251,1606.131628,573.09287,1265.331191,533.723863,511.324043
1247.970078,1145.503732,635.648058,468.796077,671.78348,1179.956414,899.297623,1192.96224,1097.233022,1046.095952,822.834729,211.453012,587.017802,354.201598,395.448154,783.643231,609.081683,264.432621,353.105177,1297.603356,264.7833,599.785018,379.263797,604.951879,441.33104,663.703394,968.380534,248.340363,209.314936,1073.986481,940.655611,757.542052,979.098486,779.157615,779.16975,930.275002,591.479199,897.240973
15567.968745,12537.342348,11710.321938,11155.148978,11910.823824,12266.908471,13559.701212,11305.735237,12451.230763,10913.12052,12973.319605,11720.430528,10747.165346,15699.178062,11904.656835,11515.735567,13777.592874,11510.052192,12250.331714,12406.450506,12770.698656,12545.532711,11405.612154,12212.806499,13197.367298,11901.039609,13227.240261,11819.593439,11396.708868,11727.354806,10731.912777,10313.730835,12777.664415,11765.192692,11481.358719,13810.100855,9363.582274,11110.132575
6388.933879,2099.504554,2112.539695,1946.259568,3733.466354,1846.321824,4346.309777,2490.090312,2272.14231,1354.082683,2210.245003,2809.126033,1412.04504,6856.201464,4153.429772,2511.385392,2649.523942,4757.714376,4475.261251,1605.650384,1406.530447,3157.759453,3641.826627,1873.083279,3468.139395,2931.703323,2677.316015,3397.083568,3274.917297,717.770908,2082.603299,2646.945158,2386.922218,1273.689007,2404.892864,1623.665542,3951.232961,2137.419537
8184.460158,6760.998033,4336.646534,4852.925684,4394.283116,4934.951733,4874.496174,4266.885295,4278.494469,4608.644761,5879.684456,3863.253927,3382.778685,6127.665189,5518.311187,4724.897681,3956.470811,6855.246287,5850.156236,4740.07552,3951.191561,4314.176825,4280.405675,3201.144179,3419.549145,5139.877612,5374.770981,4483.82316,5442.467097,5034.292898,3179.952276,4902.387117,3870.703044,4578.029534,4595.045891,3555.176116,4583.373825,4492.874295
11618.179977,7481.618364,6224.453189,6525.1094,7877.716884,7363.770418,8273.763233,7859.251995,6276.424196,6270.681583,6797.668263,6649.575276,5488.62022,8154.949142,7537.765338,7251.20578,7181.466899,7640.694766,6057.141341,7136.803374,6674.249021,7551.77241,6498.572944,6589.124307,7095.569526,7286.885169,6651.056548,5147.484885,6918.258276,8133.625642,8057.969639,6195.691978,6824.106876,6074.30894,7202.267844,7074.519484,6466.495017,7749.502243
4875.659292,2703.175089,2175.07471,2629.777845,2822.157087,3520.038062,3906.80752,2144.742728,2274.495292,2641.80511,1976.650877,501.302366,632.499098,5282.615426,3961.502988,2719.781285,2277.136754,4340.882547,4189.449367,1922.293355,1910.264255,3249.124048,893.257759,3722.277875,1800.985216,3427.933068,2044.995404,2009.029127,1288.335105,2169.784442,2412.639124,1379.134916,1516.718681,1974.759345,3815.136894,3454.899995,1806.455337,2140.355142
1388.699076,323.557343,279.376776,402.059143,925.823597,448.284896,288.904901,340.001015,781.605288,232.964926,311.841919,354.313174,280.871992,287.741665,226.698277,416.465539,328.118661,265.235987,298.16018,197.427091,236.510171,418.985644,183.470765,594.870453,142.168444,434.850186,545.889382,209.007386,233.002865,564.990285,389.468416,507.954118,492.256094,369.681108,589.0991,540.01853,531.051826,494.589734
2529.583045,1470.78333,655.896722,1014.670174,1470.944958,1309.042349,836.547835,988.030187,933.369656,1038.828522,844.860093,479.217758,587.333139,943.093012,1110.420854,1447.005571,703.82748,702.343992,675.318256,997.454243,669.283174,648.419205,439.602581,1019.966303,490.909514,991.524771,981.960925,318.970206,600.719004,552.900108,1532.977874,777.743696,781.558642,1236.28653,1456.509486,739.733607,1522.129441,1060.435891
