1.1180305480957031,473.491852
1.1440794467926025,461.422186
1.1184368133544922,375.289546
1.1346673965454102,357.895226
1.1515636444091797,354.641752
1.1306209564208984,337.350509
1.1216509342193604,295.7465
1.1263401508331299,233.987069
1.136307954788208,193.090187
1.1351840496063232,193.090187
1.133549690246582,192.860682
1.1327815055847168,185.253871
1.1274750232696533,185.253871
1.1355609893798828,185.253871
1.14388108253479,183.64889
1.1382288932800293,183.64889
1.144803762435913,183.478158
1.1478002071380615,183.304785
1.142423391342163,183.304785
1.1497485637664795,182.820575
1.1264495849609375,182.801978
1.1310181617736816,182.801978
1.1371049880981445,182.794315
1.13612699508667,182.779303
1.1279807090759277,182.779303
1.1345720291137695,182.683649
1.150951862335205,182.544563
1.1477713584899902,182.530515
1.1404218673706055,182.48779
1.1648297309875488,182.48779
1.1345558166503906,182.362102
1.1670207977294922,182.348403
1.1539521217346191,182.26314
1.1208562850952148,182.26314
1.156454086303711,182.235887
1.1415605545043945,182.16692
1.1566143035888672,182.154017
1.1451218128204346,182.154017
1.122257947921753,182.154017
1.1401548385620117,182.154017
1.1462492942810059,182.154017
1.2127816677093506,182.154017
1.2516388893127441,182.154017
1.1772890090942383,182.154017
1.2301456928253174,182.154017
1.216658592224121,182.154017
1.2350239753723145,182.154017
1.2453749179840088,182.146755
1.291846513748169,182.105943
1.235476016998291,182.105943
1.1756865978240967,182.105943
1.1795833110809326,182.038221
1.1787371635437012,182.038221
1.1823956966400146,182.038221
1.187223196029663,182.031691
1.167051076889038,182.029469
1.1741673946380615,182.029469
1.1613240242004395,182.009501
1.1824002265930176,182.009194
1.1573100090026855,181.99909
1.2237319946289062,181.993458
1.2171695232391357,181.993458
1.2624788284301758,181.993458
1.2014408111572266,181.993458
1.2218999862670898,181.992922
1.1988394260406494,181.992922
1.1961114406585693,181.982863
1.2103445529937744,181.982863
1.1786503791809082,181.982863
1.189971685409546,181.982863
1.2189207077026367,181.982863
1.1797840595245361,181.982863
1.1811695098876953,181.977612
1.1955807209014893,181.977612
1.1642100811004639,181.977612
1.1844966411590576,181.977612
1.157271146774292,181.977612
1.2211506366729736,181.966872
1.2011327743530273,181.966862
1.170137643814087,181.966862
1.2135000228881836,181.954645
