LIN,S3_V1_D3,S3_V1_D4,S3_V2_D1,S3_V2_D2,S3_V2_D3,S3_V2_D4,S3_V3_D1,S3_V3_D2,S3_V3_D3,S3_V3_D4,S3_V4_D1,S3_V4_D2,S3_V4_D3,S3_V4_D4,S3_V5_D1,S3_V5_D2,S3_V5_D3,S3_V5_D4,S3_V6_D1,S3_V6_D2,S3_V6_D3,S3_V7_D1,S3_V7_D2,S3_V7_D3,S3_V7_D4,S3_V8_D1,S3_V8_D2,S3_V8_D3,S3_V8_D4,S3_V9_D1,S3_V9_D2,S3_V9_D3,S3_V9_D4,S3_V10_D1,S3_V10_D2,S3_V10_D3,S3_V10_D4
323.356786,176.64931,133.608352,82.01605,160.73611,117.116367,172.708656,92.486782,112.062476,97.45232,131.785422,49.059738,131.171555,101.812428,82.542401,122.636248,142.680281,80.736312,194.073179,132.899738,87.709908,191.276809,95.42558,169.406577,58.125095,216.959423,169.603071,80.347156,81.498928,238.487295,106.739776,115.74537,200.480911,139.780507,144.059274,126.606679,136.083119,124.099697
211.138805,182.556337,189.504402,179.507728,191.664804,322.471024,109.767437,152.065197,215.512657,139.44032,156.932362,125.572964,135.229765,255.591014,109.300444,105.666105,144.898107,247.507531,127.163801,127.055699,130.046335,257.793626,141.959711,155.390821,169.153248,221.11568,152.721747,161.093745,184.530729,193.887886,185.705285,163.707195,153.321198,237.266516,207.616373,256.5594,247.738712,240.620752
7.85,9.157239,8.068174,13.551295,15.721737,11.040673,7.016941,9.124165,12.932761,10.31447,9.07109,6.343282,7.652694,9.999202,9.269819,9.670263,8.705503,8.462581,6.270333,11.119874,10.857774,13.639749,9.721957,9.596654,7.95148,9.662459,16.234844,8.82061,4.886885,13.819188,12.196719,9.08243,8.172706,12.082597,11.813607,8.040181,7.619864,8.367015
339.424554,203.635134,239.354262,196.228123,221.519626,329.007021,175.806846,221.197191,234.612859,174.687907,149.102716,171.138453,234.564685,269.725221,251.83263,299.286757,226.032753,210.665159,184.585772,215.004815,122.484701,186.992386,189.53367,292.02349,166.404278,247.963846,263.133051,86.991889,147.358598,232.14056,352.66534,190.360499,154.072853,293.117234,218.472937,199.02336,178.139581,259.732964
207.795569,249.088353,395.890701,203.740388,167.45145,288.556004,186.071264,245.458857,262.834354,341.531663,119.286077,272.810085,161.112935,114.935176,84.169604,168.587979,230.064099,134.809576,170.660891,235.428072,62.854062,261.039818,133.538832,354.924731,43.232535,308.893612,244.823513,79.745543,62.884724,133.865377,314.493808,101.600899,219.635175,78.246572,285.266135,481.728512,180.505052,271.927862
606.167369,545.525207,693.316395,688.276101,506.62692,495.211915,454.787241,723.069166,570.913535,701.95063,703.127976,569.467823,360.616073,535.211761,285.580107,707.810539,515.867184,598.096265,631.645074,630.498846,563.599512,618.582968,398.648434,679.816265,452.274689,652.04998,706.563324,612.589267,320.114794,637.651532,798.490669,521.914864,610.610294,511.975138,740.841847,379.512658,661.500886,778.45351
226.586898,120.968646,119.417848,131.022359,125.910251,158.976821,82.998513,161.325025,179.359711,127.05601,127.386266,134.582882,143.274601,166.514358,229.485051,150.21196,184.170704,227.228671,281.219751,113.75708,217.193957,151.94037,238.020696,183.670254,141.36987,137.974435,238.446213,245.571396,129.812999,198.230303,200.018218,148.261133,164.864741,153.810529,141.9461,135.668074,125.211517,142.239579
742.828209,931.462113,1039.633672,800.24714,478.990784,841.483081,938.457379,837.136902,724.863732,822.397087,642.957393,813.746612,783.350718,1172.747751,861.288405,766.692603,758.198684,964.183001,1048.744036,790.555728,737.997747,1088.942084,801.376176,831.715494,947.664691,866.092041,1060.731358,733.020163,937.582707,798.525857,1017.90755,899.812644,872.588164,744.2703,821.944916,789.578813,934.663202,986.240482
410.546671,469.204226,414.787503,352.114864,366.075644,365.541276,225.126542,216.411292,312.044249,382.563829,367.823876,232.038512,229.251212,323.119725,338.754987,232.600732,321.344573,425.393428,268.310931,403.425683,213.570177,280.491356,138.423224,350.397969,211.613447,459.988043,414.174047,159.458614,145.022777,209.448951,372.189095,323.086875,329.491319,330.42759,395.080912,326.076809,272.085776,361.043428
1496.922824,1121.082137,1006.247882,971.130578,905.925901,631.997667,1257.251733,1429.098368,1314.060959,1213.860616,771.88865,663.670947,1388.645139,959.277372,866.16374,820.880999,1152.947891,980.073676,1031.460122,884.77979,704.896478,1292.509401,421.340098,836.477444,570.67872,1143.047158,1487.066226,639.67269,756.505205,1121.706961,1380.39535,1641.177863,1259.106166,1386.122008,1000.874982,1339.330684,1032.340912,1386.526894
177.937043,242.628157,131.882246,156.516864,106.198101,163.971084,113.651816,180.61454,153.988199,183.823986,168.934701,148.117945,119.208275,162.562044,177.371308,155.738933,122.906295,148.920581,160.110481,172.036021,124.667237,194.209683,139.698144,164.631728,159.427551,176.150543,262.839078,142.459094,146.73747,167.262695,180.38624,175.57256,138.175197,122.395232,154.229959,201.009739,155.841726,168.28662
521.569451,484.217677,412.540083,439.442467,505.764203,613.260892,438.729879,456.523335,414.12446,485.189354,406.731079,440.742793,320.672791,521.224653,510.223589,385.861431,505.451842,496.531889,417.785168,495.41394,332.107848,550.640901,235.956936,441.767175,417.894212,543.895639,775.320378,513.77052,324.079544,515.314854,622.073708,490.790646,476.872764,423.914086,490.560723,636.346376,470.254289,441.516552
